key_id,key_bits,overall_passed,frequency_passed,run_count_passed,run_L1_passed,template_4_1_passed,template_4_2_passed,template_4_3_passed,template_4_4_passed,linear_complexity_passed,blind_spot_complexity_passed,frequency,run_count,run_L1,template_4_1,template_4_2,template_4_3,template_4_4,linear_complexity,blind_spot_complexity
11,00011001011000000000011011111000110110010101110110111111000111010010101001011000110011001010001101000111011110001000111001010111110001001001100100100011011110001101011101110010000111110111110111101000101111100110111110010101111011111111101101011001001010001000110010010110011011101110110111100001010100001100010110100001110011010010110111000010011000110111100001001001111010111000111010111000010110111000000100000110011110110110010011001110011000010001111110000101110010111000111011000010101101101001100001000111,True,True,True,True,True,True,True,True,True,True,265,250,113,23,27,33,34,256,256
12,11000111000111010000000100000001110111100011100000110010011011010101110101011110111011110011000110111101010010011100111111101101111110100011101000001111001001100100100111000101000110010000101100100000100000110001000101101001100001111110111011111001011010000110101101101010111010010101101000011010101100101000100010100100010011100010011101011000001110001100010010110010111000100110100000011110110010011011100100110010011011101100110111000111101101001111110101011110000010110000100001101100010100101111001011010001,True,True,True,True,True,True,True,True,True,True,253,259,125,29,27,33,34,257,257
13,01111011100110100010011001010011100111001100111100101001001001100001110101011110101010010011111001100111111000111010010001101101111011110101000111110111101100010010001111101001100111010111000011111001010111101101110000000011110110011111100101001010011010110110001101100110001011010110011100001010111101111010101100101101000100000100000010101000001110000000100100001010111000010101100010101001100001101111010110000011111110100000001011100010100000000100111101101000010010011010001010000100111101110110001010110100,True,True,True,True,True,True,True,True,True,True,255,259,134,35,34,31,29,256,256
14,11010111000001100101100011011101110101001010011010111111011001110110001100100101101001100010111001000110111100111110110101001001000101011100101001011001101111111001110011000010010001100100010110011111100101001001111000100001000111101010101111100000111110101001001101100111100001010100100000100111100101011111110110110000101001101011001011111010001100010000100000100000110100010011101100000011110000110010000001010101110110000011010011100000010000110011100001010110001001110001000111111011000111010101001101010110,True,True,True,True,True,True,True,True,True,True,251,260,129,29,34,36,33,255,256
15,01001010101000001010000000001010111110010111110001011001100110010001100000001011011101010100100100011111110100111001000000000011111110100110011001110100010110001000010110011001100100100100111100011101100001011101010101101101100010110011100101111111100110100101011101111000001011011101110110110110000110011000011101010011011111110000010010110101001100001110000010110010001010011000111011100010100111101111011110000100101001110101010001010010101011010111100100001011110111100011110101110110010001011011101111010001,True,True,True,True,True,True,True,True,True,True,258,264,139,32,39,35,28,256,257
16,10001110000010110101001110010000101011110011001010001000111101111001010111000110111111100100000100100110101101000110110010100000110110111101101100000000110100110011101010101011101110101001001101010101001001010111001011001101111101110111110110001101001110011001010100001100110100000010010001101101010100011011110111101011000011111100001111110001011100101000111011110100000100101001111111101000110111010101111010100110101000110001011101110111010101111100110111100101101110111111100001110010011101110000010110010011,True,True,True,True,True,True,True,True,True,True,273,269,144,23,37,26,25,256,257
17,01011101001010100101010000111110000101111000011010010000001000111001000101011100111000001000000100010101100111011111000101010101101111110110000000010101010011001101100111010001001101110010100010101101110000110101100000010101110110011101111000100000100000110110110001010110110111011001101000000011001111001111011100101111001100110010010111101101110001110000111000000111011001100010111000001111110110011010110100001100011010011101101100110101011100000100011111111100110111001110100011100000001101101011010110001110,True,True,True,True,True,True,True,True,True,True,254,253,123,41,33,24,32,256,256
18,10100101110000001011110000100100000001001010011110001011101000001010000101101110101011001011111001011110000010010111000000001101101001111101000111101011110101101010000010001000001111100001011111110110100000101011100010001011110000000001011000110010010010111111011101001110001110000101011001000100110111001111000101100000011101111100110100100011011010111111011100010110110110111100010100100000000010011001011000001100101101100100011101011011111000110101100101100100100110001101101110100010110100011000110101000110,True,True,True,True,True,True,True,True,True,True,246,254,131,43,33,39,35,256,256
19,01010010110000011101001000100010111110011111000101000110100001010101000001001100101111001101111000001111110010000010011110010111001110010101110001100011010001011111101101011101111100011001101010000001010001011011001011100000110100001011111110100111101000000111100101010110010000010101100111110100010101111111010011001010011100100011101110010001000110111000101101010001110000011010010011110100001000001110010011000110010001011011000010001000111100010111001011011110100000001000001001010110010001010111011011100110,True,True,True,True,True,True,True,True,True,True,246,257,132,32,35,40,37,256,256
20,00011000101100111010100100111010100111011110010111110101001110010000000110100101101101100001111010110010100110110001101111010011110101101110011000110011100110001110001111000100110100000001110101011111111101101010001011101010111111001101001111000001011011000000001011111110011001010101100001101101100001110101101000011010001101100100110111100010110000001110000001010000011111100011111010001101101110001011010111100010111010110101100010101000100100010001001101101011101111100010100111100000101101100001110100101101,True,True,True,True,True,True,True,True,True,True,263,260,132,30,34,24,32,254,257
21,10010110000001100100101100011110100000111011000011100010000100000010110001100100100101001011000000110110001001111100001101000101110100001000110000100010001000110011000001111110011010011101101111001101011110010101001100101100000100001001011111110011111011010110111101110011000001111100001101101111111110011100010100011010110010011100110101100010111011000001000111110010011010001001110000100000011000010000000011001111110000100000111000111010110111000010110101111011011101111111001011101001111011110111011100000101,True,True,True,True,True,True,True,True,True,True,250,233,101,42,21,33,38,254,258
22,01010010011000000101100010010011111010011001101110001010101001100001101011110101110010100010110010011111010001010011000011001001001000101111011100000010110010010111010001110010011010101101111011110111110111001101101011110110011000101100011110001011111111101000100000101011001011010001000100011000000100101000101001110101100111000011001011010000111100100010101010110001010101101000001000101101001001000110010110011000111010101111111111001000110110011001110101100011011011111011000010001111011000010001001100111101,True,True,True,True,True,True,True,True,True,True,254,272,140,19,37,40,34,255,257
23,00110010000001101110001000001101011000001101110101001000000011011110010010011100111101110011110101011111011111010101010010100111001111000100111101110000111100001011010101001101011111110000001110001001111000110100111001011100110011000011110101000111010000011010000101110110011110101100010001110011110000010101010011111111100001101011100101111111100110010101111010100110001001011000101100011010101100000101101101000000001110100110110101000001111100000101101011111101011100111111001011000110000000110110000110010111,True,True,True,True,True,True,True,True,True,True,262,246,121,39,35,22,29,256,256
24,11011011011100010000000111010011001100011000101111010010110010110111000001011100101110011100000010010010100101100110001011000101110000101111011100110000011010100011011110000101100000101101101100111101101001110100110001111010100111011011001010011011001000111110101011011011000001001011001011001011100001011011100100011011001101111010000000010011010110011001110110111100001100010000110001101110010011101010010111111001111010011000110111110000000101001110111011101011111111010111100110100100100001100000001000000100,True,True,True,True,True,True,True,True,True,True,255,256,117,37,27,32,28,256,256
25,00011100001100100101010011010001101011000111100101100101110110111000111110100111000110001000101111111100101101001110000111000001010101101000111000011010011101001110101111111001101110010110000111110100011000100001010100101111011011111111001001000000010000000111000000101011101111101111110110001110010100111001011010110101010011001000110111011011101011010011111011000011010000011110101011000100000101001000111110101110101100000011001100110011101001000000100000010010001001100101111011010001100100000011100111001011,True,True,True,True,True,True,True,True,True,True,255,252,123,35,30,30,32,257,256
26,10001111101010101101001001111111001011110100011101010110000011001111101010010010110000110100110001110000001000111011010111100010110101000001100111111100011111000111111011110000100110011000000011001110000100001000011100001101011111111111111111011001110001110110011011000011101000111110101001000000101110000001011101000100110010001101010010100111001001111101110000000001010011101000000100010001100011111010000001111111001000001110011101111110000000010010000011001111111010010110110110110010001010110011010101100111,True,True,True,True,True,True,True,True,True,True,257,227,104,45,23,25,34,255,256
27,11110001011100011001001111011111100111011001001001101011100011010110100000100001100111001110001110010100001100000111011000100010100011000101011111011010000100010101110011011011010110100111101100010110011101001111101110010111001010010101101110010100011101010011010010100101011000101001011001011010000001101010101111110111010111001000101110111110001111110010010101110110101010011101011100111001100100101010001011101101110001010010111100000101010101011010111001111111111010111111111101010001111111001010111000110011,True,True,True,True,True,True,True,True,True,True,278,277,153,12,48,32,25,257,256
28,01010010001111110000101100001011010010110000010000101001000110100111010100101001110100110011011100011001010011000001110010000000000010101110101011000000110011111111011101101110111011100111110000111100011010111010000101001001101001110010000010101101111110010110011111100100100111000101111001000001101000110000100010101010110010111100001101010101100100100010110100111111111011111010001110100111001000100110110010111001001000000001000011111100001101010011100110101001100100010011110011011111110100001101100011010100,True,True,True,True,True,True,True,True,True,True,251,257,129,34,31,34,29,258,256
29,10100111011111010101010010010110011110111111100011111011101010001101101011000111010001101111001111000000111011100001010110011011111110011001001100001111100110010001110000110110011001010000011000100110001111000100001100010011000001000101110000000110000101001101110100000011101011011110001110000111001100100011011100111010100110111111110011010000011111111001111010111011101011001110011000011100001011111000111100111011011100011111101111111101100010100000001111000100101011111111111010001001001001010111000110110011,True,True,True,True,True,True,True,True,True,True,274,229,96,28,21,21,33,256,257
30,10000101100000110011010010100101101010001101111100100101011111100110110001010101100000010000001110001100000100011011110110010000000001010100011101101111000101010000011010011111001011011011101110010100111001010011100011010010110011000011110100000001101011011111011100100111100110111000001001111010100111001111110001010101000001101001111000101100010000111000101110110001011011111000101110101000010100001000101100110100101100001001110001101101000010100110011100110100110011001010011110000101111011100011010000001001,True,True,True,True,True,True,True,True,True,True,245,259,128,37,33,32,34,255,258
31,00011010100000000100010101100111100001011000010101010011100111101010001101000000001101100101011100100100111000111110000111001111010101000110011001001001000110011011101001001001100010111000100001101011010011011000101101011110100100000001011100010100011010101010111010000001000000001111001101100111000111010101000111011110000101001001000101110101101111010000010010001001001100001000101101101010011111111001011111010000101011010011010001110101101101100101011001001101011001011110011011001111100001100110001001110111,True,True,True,True,True,True,True,True,True,True,244,272,142,32,37,35,32,255,256
32,11010000001111010001011100111001100101110010111010010011111010111000101101110010101000110100000010101011111011100100111010100010111101100001101010001001110011101001000000010000000101100011001111011000001100111011111010000101111001101101101100000000001100000011010101111011110101000011110111000001001001101000100011011101000100010111001000000100101100100101000111101010100101111011111011001001111110011111011010100101011001011101011100111011000010110001100011110001001011100111101101110011011000010110011001010100,True,True,True,True,True,True,True,True,True,True,256,260,132,36,34,33,28,257,256
33,00111111101110110011011010100000101111110011001100011010101101100001000000000101110100010101011000100101010110000110111000111111010001011010000101000000001011111010010001111010100111101101000000101111010101101011010000011110111011001010101000110101010101000101010111010111001101000101111010110001011001001011000110000110001010010100011110011001011101001001000111000010010101000000100010100011011010010111111100000000101000101100111110111101101111011101010011101010001010111010011110111100011111100110010110011101,True,True,True,True,True,True,True,True,True,True,257,276,162,31,48,31,31,256,257
34,11101111001110110011001010000100100100111101010111110111011010000011001110100100010100100010111110001101101010111011001111001100000111010001111111111101010111000101111001000000011111101011101001001001100000101001101100001010101010110110001011110111110111010001010110100111010010111111110001001011110101101100111000111010111110110110000001011110100001010110100100011000110001001110000000001011101001010010101010001110110110101100110111100000011110001010110000100101100010110111111110010000100010100101000011111111,True,True,True,True,True,True,True,True,True,True,268,261,143,28,39,34,29,256,256
35,00110100010100000000110100010101101000010101001110101111101101111010001011010111111000101100001001110111100110111010110000000111110001111101000000000010011000111111001011100011111110100111001001101001100101110111010011100010001000110101110010101110001001000101111011011001100010110101010111010001010010011110100001000000011000111001100000000011011110011101010011000001001001101010001011011101001010110110110010010101101111100111110010010000110001110011111000100100110101111001011001111110100101111001000100000101,True,True,True,True,True,True,True,True,True,True,254,258,132,34,32,35,30,257,257
36,01001100100001111100100110000010110100000001001001011001100001100010011110011000100111001110101010001110111001100011111111101100100101010110010000111100111000000101111010001000011110110001001111001110101100101000100100110101000010011010100011000001010001110101111101000100001100011111110011010100110011100011111100101100111010110001111011110110111110100001010000000110111001001001110011000100101010011010110001111110011001110111100101111110001011011101011000000011100010101001001001001011111101110000010000000110,True,True,True,True,True,True,True,True,True,True,252,247,114,32,27,34,32,257,256
37,00011100000011111110000011101100001011111110000100011111010110101011011100011100111101100001010101001101100110110010010001101100011111100100001011001001101111100110111101001110010100000111111111000111110010011111011001111110101010111000100010011000111010010001101010011111010001100000011111011010101101011100000100010101001010101011101101000100110100101100100010010011111101111011101010000110111011101100110111101100100001100110011111000010111010111011001001001011101000001110101000001000011110110001111101010101,True,True,True,True,True,True,True,True,True,True,271,254,129,24,31,27,30,256,256
38,01011010101011101100111101100111111111000101100000001011110101110111001010100010100000110010110110000010110011000010110110100101001000101111001011001001110010001111010001111110111100110101011000101000111100100100000001010011010010110111011010111111010001111010001000110111101011101011011011110110011111011010111010110000011111100100111010011110010111000111010010001010001111110000011001110100010111101101000001110001111110010100110100001111111100110101010010100010111011010001111111110010100111111100111010011000,True,True,True,True,True,True,True,True,True,True,277,259,137,20,35,28,26,258,255
39,11000111110101110010100011111100001001011000001111101011111100111011111110111000110001010110011111101101000010001011101001110111010111010100000101110110101011010010001100111101111100000001111100101111100111001111100011101111011101001110001100000101111111000111001110011011001011111110111101001000011100001000100000001010110101111110101000011000101101000001011111010010001101100010001110111000000000001110011011011111111000110110000011011011100011101000001111001011111011100000110010111011000001111011100011101100,True,True,True,True,True,True,True,True,True,True,277,224,101,37,23,21,33,256,255
40,00110001000010000000000000000010011100000101110011011100110111001011001001000011111100100101011111011011001111000111100011111001001001010010101101101110010111111111110011010100110001010001110101011100001111111001001001111010001110010000011000101000111010101101110100001001100000111010011101011001110000011101111010101101111101100010010111001010100011101111111011100101001100010101010010110001101000010101001100000101111001010101010110001101110011010011110110100101110110001101111011000011010110111000010101110110,True,True,True,True,True,True,True,True,True,True,262,261,135,31,38,31,27,259,256
41,01101011000001110000100100011000000000001010010000100101111010101101000000100000100100010110100001110010001100000000111011111101000010101100001111001011010111001101011010100110101110011000100101101010000100111101110110110101111001010001010000000100010101011110100000001000110000100110101111010010001010100001101111100011001011000010010101101000111101100011011111100010110001000010001001001111011000011111001100110110101101001101111101011101110111110011100011001100110111110101000010001110101011000010010110011100,True,True,True,True,True,True,True,True,True,True,241,261,137,41,34,35,36,256,255
42,11011101110101000101011000100111011000000101011011000001100100111101010111011110001101111001000011011000010111101011101011101001101110010101110100111111011110011011000111111010001010010001100000100000100010100010111011110010100101101011001000000101111100000101110010001100001111111001010101111110111111010010010011001100011011011010010111110100110110111100010101101010110110111111110111010111111000101110001110011110101101000000111010100000111100010000000010100110001010011111110110010011001111011011100110101101,True,True,True,True,True,True,True,True,True,True,275,259,137,27,35,29,27,256,257
43,01010010101001101100010100001111010010110101100011110110101100101101111110101000010110001011101110111111100001101000010000100010100101111101111010101011001000010111000001110101011110010110110101001011110110001101100000100100011011111000110100100110100110111011000111010101001001001101000111010010010011100001011100001101110001010011010000111101011001000111001001110011110000100111000101010011111001101111101101000000101011000010000001010110110010110110101001110000111000010000000101110100111001100111010011001101,True,True,True,True,True,True,True,True,True,True,255,274,146,27,36,33,30,256,256
44,00011111011010010000010010110110101100100000100101111011100100011111110111010101000001110100000110011101110010100000110110100000011001010010010010101001100011000001110011010010011111010101100101111101000101111101011110001110000010001011101111110110010010101111110101111011010001111010100110110101010001100001011100000011011000010111000101001010101110000011011110001110001001101011110111111000010001001011110011010010000101110111011011011001010101001001001000010111011010100010000010010101011111010011011001000011,True,True,True,True,True,True,True,True,True,True,256,270,149,30,38,38,30,255,257
45,11111010010100110000111011010011001110011111010010100110110100100000000110000000001111000010010001100000001001011000001000001011100001010010110011101011101110110000011011101110010111000011110001000101011100000101000010001001101010111110010001100110100011100011011010011101101010011000011101000100000011001110011111100110011001110101010011011001011011011111010101100011001100100011011001100101011111110011110111101011110100111010101010001010101000001111011001010010100010000000000100100100110101001110000001110011,True,True,True,True,True,True,True,True,True,True,244,257,126,44,31,29,29,255,256
46,11110011000110010100100010110101100011001011110111001101001011010101100101011101101011110000001010010000000001001001111101000000100101010010110000001101110100010010010100011110011111110001101011110011111101101001110010100110000001001010101111011000011110000100001011000100111101111110101100000011011010010110110000101101001101110101101011100001011000000101100010110110001111001100001110110001000111001100101111011110000100111000100011000011110110110101101000110001111011000101101010010100010111010100100010010010,True,True,True,True,True,True,True,True,True,True,250,266,137,32,36,38,33,256,256
47,01111110110111110110101011011011010001010111100101001111001011101100110010101110011011101110010101000111011011110011101110110101100110110111010001100110000011001010110011000100010000110001010000000110101010000010010010001011111111000001101101010111000101010011010110000101001100100000010111110011010010011000111010101010100011010011011010110011000110100010010110011101001111011011010001001111110011111110011101010001001111001101111101001000011110001001001010111101101100011000010101111111111101011101111010110001,True,True,True,True,True,True,True,True,True,True,273,274,145,17,37,27,26,256,258
48,00001101001111100001100001010101101100011010011010111101011100100000100110000001100000010100010100100001101000111000000001001100100111101011100011110110101111010010100100011101010010100100110001111011101110101100101100001111000110001101101010100000110100110000111100010010110001111000101000100111011000001101100110101010000111100111010010011111101011100001100101101110111111111011111100010111110100000010000110000010100001010111000001010100001001110011110100111001111001000100000001010110010111001011101101110101,True,True,True,True,True,True,True,True,True,True,247,254,129,39,33,30,35,256,256
49,01001010101010001011000111100011101011001110011100111101110001101111110000010010110010110101011100110100111001010111001100101000010110110011001000100111100000010001111000000111001000001111011101000010100110000001011110001100000110111101011000001001110101101101111011010000011110010101100100101010011100001000001001000010011101010010100000100111110000001000011100101100010010101010111011101110110001101011101110010110010001011011010011001010000101101001101011111100010100111010001001111000101111010100101000001010,True,True,True,True,True,True,True,True,True,True,246,269,143,34,40,38,31,257,257
50,01100100010101010000011000010000010100101010101110000001101011010100101110011110100000110000111101111110110001101101100111011010100011011110011101011100101100110100101001111111110111110001000010101001110000000100011010101000111111010110101001111001000110011001111100111101001101000100000110010001000011000100011011010100110101000101101111110010010001011011101111011001101110010110010001100110001011001110011001010100101110001010000100111001010100111110111010101111010110001010101011011111011011000111101010011010,True,True,True,True,True,True,True,True,True,True,262,277,150,20,41,29,29,257,256
51,10010111111111011111000100100011111011011101011111010010011000111110111111001100001001001111010101101000101110111111100111100011110110000111010000010000010010101110010011101111110100110101010110100111110000111111110100011111101011000100111010111011001000111110010001101010001001011110000111000101110100101101000011000110011110010100011001110010110001001111000100111101001010100011100100010111001010011001100000100000100001100101011111101010100010110101111110111101110101100011101100010110101010010011101000010001,True,True,True,True,True,True,True,True,True,True,274,255,132,15,32,33,32,255,256
52,11101101110010010001110000001111011010010000000000011011000111010001001011011000101100001000111110000011100001111011001110000110100101101101001000101111011001001011010111110100010110111001000010101011001001010000100100000001100010001010101101001011011010010010100000111001011001110001101000000100101111100101011000110110101111111011101010110111101100111010001010011110011100000111001000011101011111000100100001001111110011101000010000011011110000010111101110101010110011011010110010101111001101010001110100110000,True,True,True,True,True,True,True,True,True,True,249,262,135,37,33,36,31,256,254
53,10010010000100100011100011000011011011111101010111000101000010010000010011011000000100011000010100101101001011000000011001100100111110100111100110001010011110001100010000001110011100000110101110110000010010000000111001100010100110111011000010100101000010011011111101001110110101111100010010111011111110101100101000001000110000000011000101101110000011010110001111111111001001110110010000001111111011111001000011100001110001010001010010110111000101001111111001110100100110000000011010001101101001000110111000110010,True,True,True,True,True,True,True,True,True,True,239,238,107,45,21,36,38,256,256
54,11011001001001000100101110011110101000101011111000011001100110111111110100100010001010010001101001000100111100101000010101001100011011100010100111010010011100001011001001000111011010010110010100000011011100111100110011010011011011110110100110011011111011111111011110010000110000000010001010110111111011000100000110001001101101100011110101001011110001000011011010101000011000110000011000010011100110110010010011010001010001010111001100001110111011101011001100101000100110111000000110111001100001011010000111001111,True,True,True,True,True,True,True,True,True,True,251,261,120,25,24,36,33,258,256
55,10010101101000011111101110001001010001101101100110100001100100110100100110011100011100000000100111111011110011100000000001111000010100011101100011100011001001111000010101101001001100000100111011111110111110001101111110111111101111011000111101000001111000101010010110010001111100111101100000011001000100001001101101010010000111001001010011100101100111100010000110001100001111100101000001011111010111101010011100100001110001101110110000001001000011011100101110100001111100100000111010110111111010001010011100000010,True,True,True,True,True,True,True,True,True,True,253,232,102,40,19,31,35,256,259
56,00111101111111010000101000101100011010111110011011000100110101101010110001001111100100110011111110110011001000111001000011101111010111100010001100100101110001011011001011110111010000101001101010101001001011010110100111100001011000000111001011000110111111100011100111010011110010000110100010011110101110011011000110111101100011101000011010000001000100101101011101101010100011010011011010100110011000001101011101010110101011111000011011001010101001001111101010100100100101001100010011100001000011101010001010001010,True,True,True,True,True,True,True,True,True,True,260,279,149,17,38,31,30,255,256
57,00111110000011111111011100110001010100001101011000111001001011001110111111001011001101001110100001100011111010001000010010101000110110010000010101110111101000110011010111101001111110010100110100001000001100101001111111100010011000111010000101100000001001111010100001010010010110110010101111100010101001000111111001100110000110000110011111010000001001101000110000010010101000101001101010010010011011100000101010010100100101101111101010111110101000111010001101010101110000110011001100100100001110000110000101101100,True,True,True,True,True,True,True,True,True,True,246,263,134,29,35,34,33,255,255
58,10100001110110001001001101011010001100000101011011011110010111001010111011110110100110100111001011111101000011111101110111011010010000011001011111000000111010011010010110001000100101010011000001011001000111110001001110111111001101011111011000101001010110010100101100110101001010111010010110100001100010000100010010110011001001101110011001111001100101001001010101101011100100101000100001010111011010110001101000010101010111110100001110110111110111001100110011111000100001111111011000011000001100101100001100000001,True,True,True,True,True,True,True,True,True,True,257,273,142,25,37,36,28,257,258
59,10100100101110000000110110110100010100010011110100010001011000110011001000001011111000101101100111011000000110011100000110110001111001011001101011111001110111010100110000101111010000000010011001010011001101101010100110000000001010011110011111110100011000100000100001001100010101010010100100111100000111001100110011010100001001010100000101100101111101010011000011100100010011010001011101010000100110011000010000000110000111110111110101101000010011101010110111000100110000101011000100101010110010001101011010011101,True,True,True,True,True,True,True,True,True,True,234,265,134,41,34,35,34,257,257
60,00111001110011111000010001001000011100011010111110010101000100101011001100010100111101011011000110111001101011110100011011100001101000111101101101010100010111001100101000111010101101110101001100101010001011101011110011001011001010001101110011111001011111011101110001110100010000000100011101101110110001011110000011001000001001100010011001011001010111011110111011110111001101101000001010111011100011110011010100010100110001111110011011010001101011010111000001001000001111101111001101110010001111000010110101110000,True,True,True,True,True,True,True,True,True,True,266,265,131,19,34,28,31,256,254
61,10101011001110110001101010110101111101010001101010100101110100001000101111101110100111100100111101101101101111000111001010100001111110101010101101000100011010111100100000100111011101111111010010100000001100011110011010010001110010111101111111111001000010111111000000110001100000100010100110110100110110010101101000000101001011001011010100011110111110110111111101001000000000110001101000100111000111110100100001101001011011100101111110010010101001010110010101001110111101001111011100000001111111000110001111111101,True,True,True,True,True,True,True,True,True,True,272,259,143,28,35,28,27,257,257
62,11000000000111100011001101101000110010000111011001001000011000111110011101101001011100000110110110001000111110010110011101100100100111001110001010010100101011010111000001101000011000101100011101000111111110000000011101011001001010111101100100101001111010111000001010110111010010101110110000001110001010110101000011100000100001000011011011001111000100010100100111101111011001000110101110101010010011110001001010010101001001011110111000000100110010011100010000000101000110011100100101101011010111101100101111100110,True,True,True,True,True,True,True,True,True,True,246,262,129,35,33,38,31,256,256
63,00101010010100100110110010111111001001110111001111110100011111101000011011011101010110011011100010000101111101011001011110010000101111110010110011100110000011000111011101010101110011110000111000001111111101111010010001001011011110111000101110110100000010010001000101001010010101010100010000110110110010010001111101000011110110100111101010001000011101110101100000001100100111110110101011101110001111110110111011010111000101011100010101101111111000110101111000110001111101110100001110010111111101010000101010100111,True,True,True,True,True,True,True,True,True,True,277,260,140,20,37,30,29,256,256
64,11001101000101101010100111010110100100010101110001001101010010000101110110110000110000101100111100000000101010000001111100100100100110100010101100100100010110100111000001111100100110111111001101111000000001111100010001101111010011010101100010101010101111000000011000010000100110101011100111011011011101110110010010000011100101111001001001110000000110110101011011101100101001010100100100101000011010000010001100011110111001011000000010110001011100100000111100000000000010000001100100100100101001000111101011010100,True,True,True,True,True,True,True,True,True,True,231,264,139,51,36,41,30,256,255
