key_id,key_bits,overall_passed,frequency_passed,run_count_passed,run_L1_passed,template_4_1_passed,template_4_2_passed,template_4_3_passed,template_4_4_passed,linear_complexity_passed,blind_spot_complexity_passed,frequency,run_count,run_L1,template_4_1,template_4_2,template_4_3,template_4_4,linear_complexity,blind_spot_complexity
31,10000101110100001101110010000010101111100111000110010110010110010000110100110000111011000011100011011110001100011100110110111000,True,True,True,True,True,True,True,True,True,True,62,60,22,7,5,6,10,64,63
32,10010111011010110101000000110101010001111100001111001010000010101111001110111011000101010001100111101000111100110101101000001011,True,True,True,True,True,True,True,True,True,True,65,69,40,8,12,5,8,65,65
33,01000000011101110111001001111000011101100001111011000100101000010100010010101101001111010011011011001100001000110000011011001101,True,True,True,True,True,True,True,True,True,True,60,64,29,10,4,7,9,63,65
34,11000110000100000010111010011001100101101111011100011000100101000000001000010001111011110110010100000000011001111000000001110100,True,True,True,True,True,True,True,True,True,True,53,54,22,21,4,8,10,64,64
35,01011000001111110110010111011001010001011011000000111101101000011001111010100010110011011101111101010000101010100011001100011100,True,True,True,True,True,True,True,True,True,True,65,67,35,7,10,5,8,65,64
36,11100001100000100110100101101100101100111010110100111011011111100110011001100011001100100000111000010111010011101111011010111110,True,True,True,True,True,True,True,True,True,True,69,64,26,6,5,5,5,64,64
37,01011110101100110001110101101111111111110111110100011011110010111111100100011100000000111001100111011001010110100000110000110101,True,True,True,True,True,True,True,True,True,True,73,58,28,8,7,3,6,63,64
38,11011100100101101101100110101011101101000101010001011111011011011010000110000110010000110000000111110110100101101010110100010010,True,True,True,True,True,True,True,True,True,True,64,74,42,7,9,8,7,65,64
39,01010000100111010100011100101000010001011001110110100100010111100000011001100101000100011110100101111010011001110000011101100111,True,True,True,True,True,True,True,True,True,True,60,66,32,7,7,9,9,64,64
40,00001101100010010110001001011100100111010000001001010001101011111000000111100101111011100100000001101000001111100011010001010001,True,True,True,True,True,True,True,True,True,True,56,60,29,13,6,10,11,64,65
41,10011111101111011011010010111101101101111110100101010111101111111000100100111111110011001101000100110001101100111100110110111100,True,True,True,True,True,True,True,True,True,True,80,62,28,0,4,5,3,64,63
42,00010000100111001101101101010111101100010101000110110111100100010011111001101001110101011000100010001101001110000110010011010111,True,True,True,True,True,True,True,True,True,True,64,70,34,2,7,8,9,62,64
43,01111001110011001001100000110101111010010100001000110010101100010101111011000010101100011101110010010001100100111011001110001101,True,True,True,True,True,True,True,True,True,True,63,68,31,4,8,9,8,65,64
44,11110100010010110001101110100010010000000110011011001111001111110010101011000000100011010111000000111000100111100100001100000101,True,True,True,True,True,True,True,True,True,True,58,59,26,13,6,9,10,64,65
45,11110001011101010100100001011100100110010111100000001000011100011101011000001100000110110101011110001100110001000101010111110001,True,True,True,True,True,True,True,True,True,True,60,63,32,10,11,8,11,64,66
46,01101110101001111110100011001111010100000110001100100011110010110110001001001000110011001100001000110110001001011000011000011100,True,True,True,True,True,True,True,True,True,True,59,63,24,5,4,8,11,64,63
47,00110010001100100100000001110010001101101100111010000010000101110111010101011000110111001111010000000100011011101100000000101111,True,True,True,True,True,True,True,True,True,True,57,60,27,16,5,8,9,64,66
48,11011001101010101101100010100111100100100101110111100000110000000010110110011110000010001110010101001000110001010000111001110001,True,True,True,True,True,True,True,True,True,True,59,65,31,10,9,9,9,65,66
49,01010010100001001010000101011110111000011110000000110011110100000110000000110100000011001111010010001111001000011111100000110110,True,True,True,True,True,True,True,True,True,True,55,55,26,19,5,6,10,66,64
50,11000110111110110011111101111100011111011011011000100010010000000101100000000110101100110111001111110101011011101101000000110111,True,True,True,True,True,True,True,True,True,True,70,57,25,12,4,4,7,65,64
51,11000010111001110000011101110011101010101101110011111010011100100110011010011011100101101111100001100000101110010101001000100000,True,True,True,True,True,True,True,True,True,True,65,64,29,8,8,7,5,64,63
52,00110111011001110010000011111011011011001101100110011001000101011001101111100111011001000111101100011111110000100000011101111111,True,True,True,True,True,True,True,True,True,True,72,56,18,6,2,5,6,66,64
53,10110000001100101010100011011100110100010001100110111100101000010100010101010000100100010011110001101000111101110100011111010000,True,True,True,True,True,True,True,True,True,True,58,68,37,6,8,8,11,64,63
54,11010000100100111000100110101101001100000110001010100110110101001100000010000001111011110100001000000100010111111010010100111001,True,True,True,True,True,True,True,True,True,True,56,65,34,13,6,9,9,63,65
55,10110100111111000101001001101001010111010101110111111100100100001110100010010100010001110011100011110101111111110000011111011111,True,True,True,True,True,True,True,True,True,True,73,61,33,3,7,8,7,64,64
56,10011101000111000001110000000001110111001001001110001011010111100001011110110101110101001010001101100010001100110100101100000110,True,True,True,True,True,True,True,True,True,True,60,64,31,11,7,7,9,64,66
57,01001000000100011011001010110101001100101111001010111011111011001101110011011010000110010011111011101011010110010010010111100010,True,True,True,True,True,True,True,True,True,True,67,73,39,4,9,10,4,65,65
58,10111110010010101001110000111101000001100000111100000011100000001011110010011111010000011100011001101101100111100100101000011000,True,True,True,True,True,True,True,True,True,True,59,54,21,15,4,6,8,64,64
59,11001110010010101100011010100110110101011001111110011101100010000110110100110001001000111001010011110110101101101010110011101011,True,True,True,True,True,True,True,True,True,True,69,75,38,1,10,6,5,64,64
60,01101010100001110010001011101000110000110010100000000011111111000111001110101110101111011101111011101000001111101001101111010100,True,True,True,True,True,True,True,True,True,True,68,61,33,10,7,3,7,64,63
61,00111000110001111011011001101001110000000110101001100001101100111110100110111000101000001110011000110011100101010110011000011100,True,True,True,True,True,True,True,True,True,True,62,61,21,8,5,2,8,65,64
62,00010010101100000100101000111111011000110111111110101101110011000000100111100101011110111111010001011100101000110110110010001111,True,True,True,True,True,True,True,True,True,True,69,62,31,5,8,9,8,63,64
63,11001011101001110001100101111000100100101110100010111000000011001101000100011110111110000010100001000000110111101111001000111101,True,True,True,True,True,True,True,True,True,True,62,59,27,10,5,10,10,64,65
64,01001000100101001110011100011001100110111100011010111010110110100101010010000101000111101100000010011101010110100110101110010101,True,True,True,True,True,True,True,True,True,True,63,76,43,4,11,8,6,67,65
65,10101111000000111111010000010000010011001111001000100011100111001101000100101001100110011110110110011111011000010111100000111100,True,True,True,True,True,True,True,True,True,True,63,56,21,10,3,7,8,65,64
66,11000000100000100010101011111101100000001101001101110010010011110110011000010100101101010011000110010100010101101010111110100001,True,True,True,True,True,True,True,True,True,True,59,69,39,11,11,9,8,65,66
67,01001011100100101001001110101111110001000100101011110000111010001111000101111010001011001010000000100000110000100010111111000101,True,True,True,True,True,True,True,True,True,True,59,64,36,8,10,14,11,64,65
68,01101001000001111011011101100011101110001101001011101000110100001110111101000001010110101101101110001001011111011101001100100011,True,True,True,True,True,True,True,True,True,True,68,68,35,5,5,6,8,64,64
69,11001001101010100101001011101111110111100010111000100111111000000000111100111101100011000110110100100010111011101000110101110110,True,True,True,True,True,True,True,True,True,True,69,64,32,6,7,7,7,64,64
70,10000100001001111001101000110101000111000100111111011001011000101101010111011000000101101011101100100100011011101010001110010110,True,True,True,True,True,True,True,True,True,True,63,70,37,5,9,9,9,64,64
71,11011001100001111001001111111000101100110101000000010101011100001110010110000000011011010100110101010001110011100011011110011001,True,True,True,True,True,True,True,True,True,True,63,63,29,11,9,4,7,62,65
72,10001100010101110000110000100111110111100101000011000011101100110100111111100001011010101010111011000111011001000011111101110001,True,True,True,True,True,True,True,True,True,True,67,61,29,6,8,5,10,64,66
73,11011111111000100010010001101000110001100001010100010011001001100001110110100010110000010000010000001111000000101110101110011110,True,True,True,True,True,True,True,True,True,True,56,58,26,12,5,10,13,65,64
74,00101010001101010111101001000010010001111001000000001101110001101001001100110100000010000101110110000110111010011010100000011100,True,True,True,True,True,True,True,True,True,True,54,65,33,14,6,8,9,64,65
75,00110010001110000111110011110100110001100010010000011001110110110101011001001010110001011110011011011011000010111110101010101111,True,True,True,True,True,True,True,True,True,True,67,68,33,4,10,7,7,64,64
76,01000100110010000101001000111111001111110111111111110110011011011010000111111000010001100110001010000100001010001000001111010100,True,True,True,True,True,True,True,True,True,True,63,57,27,7,4,9,11,65,63
77,00100000111010111000110001011100111110110100110101100101000000000101001010010001010110010111001000011110010010000101101001100001,True,True,True,True,True,True,True,True,True,True,56,68,36,11,10,12,8,63,66
78,11101110111100110101110101010001111110100111101011100101010110100010100111100101010111111100000000110111011010110111100101111010,True,True,True,True,True,True,True,True,True,True,76,70,44,5,13,4,3,64,64
79,10100011001110101000111011001010101000110101010001110000010111011000000011010110100000111100100101011100100111011100110111101111,True,True,True,True,True,True,True,True,True,True,65,69,38,8,10,5,7,63,64
80,00010001010101010110000110011110111000000100010100010110001010011011000101000001010110001011001101011000111101111010100100001001,True,True,True,True,True,True,True,True,True,True,56,72,42,7,14,11,12,64,64
81,00010010011110110000101111010101111010110110000110100010001011000110101010001101001010001010110111110101110010110001001111000010,True,True,True,True,True,True,True,True,True,True,63,73,43,3,12,10,10,64,66
82,00000011101101101101101000011001000001001110001000110101101011010001011100100100110111010111110000100010000000110010001111101101,True,True,True,True,True,True,True,True,True,True,59,64,31,11,4,9,10,64,65
83,00000010011110010110110010100011000010110010111100010101011110110011110111010101000010110000111000011000001101011110111111010111,True,True,True,True,True,True,True,True,True,True,66,64,34,9,12,7,8,62,64
84,01001100011101101011000010001111101000111010000011011000101101101001111000111111110101010010000011110101011010010101001110110000,True,True,True,True,True,True,True,True,True,True,65,67,37,6,8,4,8,64,62
85,10011111101110101011111000001011111101010001100110000101110010110000110000100111010000000011111001001001101101110010001001011000,True,True,True,True,True,True,True,True,True,True,63,60,28,10,7,9,7,67,63
86,10111000000001010100000101000000110100011101010101011100001100100110101110001011000010110100110001010100010100001010100111110100,True,True,True,True,True,True,True,True,True,True,54,72,46,13,15,8,10,65,64
87,01101100100001001010010001001110100100110000100001110010101011111001111111011010111010000001001010110101100111010000110101111001,True,True,True,True,True,True,True,True,True,True,63,70,39,7,9,10,6,64,65
88,11010111100111111011011011000110111001000111101111000110011101111101101101111110010111100110110100100101101010111111110011000001,True,True,True,True,True,True,True,True,True,True,80,61,27,2,5,4,4,60,66
89,11100010110001011110111111001111100101000100011111001101100010100010100111011010001100101100100100001110110001011000110100100000,True,True,True,True,True,True,True,True,True,True,63,64,29,3,7,11,10,64,63
90,10010001100010101100111111010111100101110010110000001111100010011011001000011101000111101010110011010011001111001000000101001010,True,True,True,True,True,True,True,True,True,True,63,66,33,7,9,9,7,64,64
91,11101000101000110001110101101011010011011111111111001101101010110000010000110101011011101011101111111000110110010110100010010001,True,True,True,True,True,True,True,True,True,True,71,69,39,3,9,5,8,65,66
92,11110101010110111000111100011110001111000101000111110101010011101100101001110011101001001110100011001010111011110010000001100010,True,True,True,True,True,True,True,True,True,True,68,66,34,3,9,6,8,64,64
93,00010001001101010101110111110110011101110011100111111000101011001010100100011011101011010000010010101010110001001000001001011100,True,True,True,True,True,True,True,True,True,True,63,73,42,4,13,11,7,64,63
94,00100011011100101110100111000000110000110010100111011000110111011010010111111001010001110111110011011000000010110101110110110001,True,True,True,True,True,True,True,True,True,True,66,64,29,8,6,6,7,65,66
95,00011100101111000110110000011101010011111010101101010000001001000100010011001100100100011111100010001110110011011010011110110011,True,True,True,True,True,True,True,True,True,True,63,64,28,5,5,8,9,61,65
96,11010101001101010000000110100000001000110101100010010000100101101001010011101100101100101110111101111110100110110110011010110010,True,True,True,True,True,True,True,True,True,True,62,74,42,9,9,9,5,64,65
97,10101101010110011100000100101110011000101111011110110111010100000001000100001100110001001011001001101111110100101100110111100001,True,True,True,True,True,True,True,True,True,True,64,67,34,8,8,9,7,63,66
98,10100011010011111000110011000010010000011000000100000101000001100111100010111010101111100110101111000110010110101110011101010011,True,True,True,True,True,True,True,True,True,True,61,63,30,10,8,6,9,64,65
99,01010100111110110001111011011100011101100111111111010011010011110101001011101100100010000100000010011010101011111001100000101110,True,True,True,True,True,True,True,True,True,True,69,65,35,6,8,6,6,64,64
100,00010001001000101011000101101111010010011001000011111001010000000000001101111000111110100100001110010110111001100011100110011100,True,True,True,True,True,True,True,True,True,True,58,59,24,11,5,10,9,65,63
101,00001110110010110111100011011010110110101011101110110010101110101001111001111011010110000111100100101110000100000001000100001000,True,True,True,True,True,True,True,True,True,True,64,67,35,8,9,8,7,64,65
102,01000101011010111001010010111000010000011011011110110011101000111000110110000011011000000111101000100000101111000111101100010010,True,True,True,True,True,True,True,True,True,True,60,63,31,10,6,8,11,64,64
103,01000111010001111101010000100111000010001110101010010010110110010011011000011011010010100110010101010110111100001000101001010010,True,True,True,True,True,True,True,True,True,True,59,77,46,4,11,11,8,63,65
104,10101010101011000001000100111001010111111110110101011011010100100001101110101001101001010001010011011101011101110001001011010111,True,True,True,True,True,True,True,True,True,True,68,81,54,3,16,8,5,64,64
105,01110111001101010010100100010101110110111000100010110111011000000001001001101010101001010010100000001101000000111101110111011011,True,True,True,True,True,True,True,True,True,True,61,72,43,12,10,9,6,65,64
106,11101011011010100011001101001010101001110000100000000101010100101110101010010001110110001100011010100111110001110010100000010010,True,True,True,True,True,True,True,True,True,True,58,74,45,9,13,8,8,64,65
107,10010001110000010101010100101010010001010100111001111000111100111010001101110100011001111111000000001100101110101110111011011001,True,True,True,True,True,True,True,True,True,True,65,67,36,7,10,6,7,64,65
108,10000001001110000101110100101101101100111111010101110111111011100111111011010011010111111101111001100010010011000110100001010001,True,True,True,True,True,True,True,True,True,True,72,63,32,5,6,6,6,64,65
109,10011000101100110011101010110110110011010100110111100110101010111011001011010101101110010111111101110100011000001001010101110011,True,True,True,True,True,True,True,True,True,True,72,77,43,2,14,5,3,62,65
110,01101010000100001010001011110101110101101111100111011001010011011010101101010011000110010000111111100110111111101100110100101111,True,True,True,True,True,True,True,True,True,True,72,70,39,3,10,6,5,64,64
111,00111000101111001001010010010100101111111100111010101111100110111010000000001001111011011101111100111110101111000111000100011001,True,True,True,True,True,True,True,True,True,True,71,60,29,6,7,8,5,64,65
112,10111001001100000011000110010101001100011001000100000000101110100110100000000010101000101010001001111101111110010011011010011101,True,True,True,True,True,True,True,True,True,True,56,65,34,14,7,9,8,64,65
113,01101000011100111111000111010000011100100011100011111011111011111011001011100011101100001001100110110110100110111000111110101000,True,True,True,True,True,True,True,True,True,True,71,57,22,4,2,3,8,64,63
114,01101010010100110100010010001011010100010000111000010111101111101001001100101101111000010011111111111001011010001111000011101110,True,True,True,True,True,True,True,True,True,True,67,65,35,4,7,10,8,62,64
115,10001100000111011010010101010101100000001000110000000010101011110001101111110110110010000101110000001101110010001000101100001101,True,True,True,True,True,True,True,True,True,True,56,63,34,16,10,8,11,64,65
116,10111000110001010110000001001100001001111110101111010101011010100000011111000100101110101011100011110100010110101011110101100001,False,True,True,True,True,True,True,True,False,True,65,69,43,8,14,6,9,68,66
117,00011001110010000111101011010100111101000111100000110000000011011011001000110101001110100100101011111100010111011000000100010100,True,True,True,True,True,True,True,True,True,True,59,63,31,11,7,7,9,62,63
118,10010101011010001011110011101000111001101101000100100010110111001111100011110011000000010100011111111001001011001101001111101000,True,True,True,True,True,True,True,True,True,True,66,64,31,4,7,8,7,64,63
119,11000010000100001110011000100001101111110010100010100001000001111101000110000000100001100001110010110101101001101101101010010111,True,True,True,True,True,True,True,True,True,True,56,61,29,13,6,9,12,65,64
120,00010011011100001110100001101101100000010000100101101011000100000100001101110111010101000110101001001000111001010011101100000110,True,True,True,True,True,True,True,True,True,True,55,67,34,11,6,9,11,66,66
121,11001110110101011001000110000100001001101010100000001101100100100000000101100001110100001111001100001010100101011111011100001100,True,True,True,True,True,True,True,True,True,True,55,64,32,15,9,8,9,62,65
122,10011111011100110010110100010010000100011110100000001100110001010111101110100001000000110111001010100110110010100101011000000111,True,True,True,True,True,True,True,True,True,True,59,65,33,12,8,9,8,63,66
123,00001000101101100001100101001011010010000000000000101100100100000111101110000111111111011100101001000110101100010111001100101110,True,True,True,True,True,True,True,True,True,True,57,61,30,15,8,12,8,64,64
124,01000100101011011111110001101110101011100101011111001111001001111001110011001110111111111000010111111100011101001100001111000100,True,True,True,True,True,True,True,True,True,True,75,57,25,2,7,6,6,64,65
125,10101010011010001111011101001011111001110010101111110000010101000011010000110111111111110000010000011111101111010100101000010110,True,True,True,True,True,True,True,True,True,True,69,62,38,9,10,6,7,64,64
126,10101101101101101111011100000110100111010010011110000101111110001000000100010101001011101001111110110100100010111010110110011111,True,True,True,True,True,True,True,True,True,True,70,67,37,6,7,8,6,64,64
127,11001100011010001111011101010110100000011001100111110000001011010010111001010100010001111001111010010111110011000001100011100000,True,True,True,True,True,True,True,True,True,True,62,60,26,10,7,5,8,62,62
128,10001010111111110010111001111100011100011111100011010001110011111100001111000101110111001100100001000111001110000100000001011110,True,True,True,True,True,True,True,True,True,True,68,50,18,7,5,7,11,64,64
129,01001011100110101001101011010101010010010111010101011010010111100101001001101101111011100111000100010110111011101111011101111001,True,True,True,True,True,True,True,True,True,True,73,80,49,0,13,8,2,63,65
130,11001110001100101100000111000000001110101110000100001110001000011110010110001100110000000110100000101001100101001001011000101010,True,True,True,True,True,True,True,True,True,True,52,60,26,16,8,9,11,65,64
131,00101000111011011000101110000010100010111000011101111001000100100111111100001011011010000101101110011001110100101011010010110000,True,True,True,True,True,True,True,True,True,True,62,67,34,6,9,11,8,64,62
132,10000001011101100100100111100000111110001011000101100111100001100101110100010001011011111111000111100101011111100001111110011110,True,True,True,True,True,True,True,True,True,True,69,54,23,7,7,9,9,64,64
133,10100001000100001000011110111010000111110010010110110011000111111010110111011110000110101000111110011111011110000111010100010101,True,True,True,True,True,True,True,True,True,True,68,61,32,6,6,6,10,65,65
134,11101100110110100000100010010011101110000101101001011011100100000010110001000101100100100111100101000011010011111001011001101001,True,True,True,True,True,True,True,True,True,True,60,69,33,7,6,13,7,64,65
135,10111011011100111000011000011100000101100101000001011001110101001010111110000111010111101000100110101001110111011101101010100100,True,True,True,True,True,True,True,True,True,True,66,70,39,7,10,6,6,63,64
136,00101100001001110100010011101101001111100110110011011010010100110000110010100000001000000011001101101011001001000001010011001101,True,True,True,True,True,True,True,True,True,True,56,68,31,12,5,9,6,64,64
137,01100100100100101001110111110010100110110000101010001000000111000011101011111011010111010001011110110100110101000101011001011011,True,True,True,True,True,True,True,True,True,True,65,74,43,5,11,10,6,64,64
138,01001101001110110101011010111000001101101110001010010101101101001111001011000101110010000101100101100000110000011101101100100010,True,True,True,True,True,True,True,True,True,True,62,73,39,7,10,9,7,64,64
139,11100111111101010111011101010000010000111110110010000000011000010010100111000010000101000101000011100011001100101100000011000000,True,True,True,True,True,True,True,True,True,True,54,56,26,18,7,8,10,65,64
140,10001011100100100000110010111011101100001001000011100111101111000101111011010101101011100011011010011011100011001010010101011111,True,True,True,True,True,True,True,True,True,True,68,69,36,4,10,9,7,63,64
141,00110011011111000100010000011111101000001100100100011001101011010001110111011011010011000101101110110100100001011001101011011011,True,True,True,True,True,True,True,True,True,True,65,68,31,5,4,7,8,65,64
142,11111001101110000110100111011110001010001011101101101001010010001001101101010000011110100100100110000000100010000100100110101000,True,True,True,True,True,True,True,True,True,True,58,68,35,8,5,11,8,64,63
143,10000001010011100000100110101101111000001110000010000100110110110111100001010001010111011011110100011101100101001000011100001111,True,True,True,True,True,True,True,True,True,True,60,61,30,13,6,8,10,64,65
144,01011100110101010001100100110011101010010000101011111011111110100010110110110000010001111000110101000111010011011110010101001011,True,True,True,True,True,True,True,True,True,True,67,72,41,3,11,7,7,65,64
145,00110010001010111110100010000010110000100111001101000101011100000111100000001101100001001001001010111110110001000111001100101011,True,True,True,True,True,True,True,True,True,True,57,64,31,10,9,12,10,64,64
146,10101001111110100110110000000001001101011000001010001100000001101101101001110001000001001110001110101010110010111100001111010111,True,True,True,True,True,True,True,True,True,True,60,63,33,15,8,5,8,64,64
147,10101001111111010110000001111011111010001100000011110000100011111001001011000001110011101100110100111000010111000111101011000001,True,True,True,True,True,True,True,True,True,True,65,55,24,12,5,4,9,64,67
148,11100010001010111010101100101101000010000010011011001100011011110100100011110101001010000011110111111000100000010111000100111100,True,True,True,True,True,True,True,True,True,True,61,64,33,8,8,10,10,64,63
149,11011110000101010100000001100111110100001000100100101011000101101000000011000010110010010001001011001110100011011110010101000100,True,True,True,True,True,True,True,True,True,True,54,68,37,11,10,13,10,62,64
150,01011100000001101010001001100101000001001010000101010010000010000111110100001000000100010111101101111001010001100111101101010101,True,True,True,True,True,True,True,True,True,True,54,68,42,14,11,11,10,64,64
151,00101101100101011000010010011100111011110100010101001010011101110011010011011011101111100001101100011000000011011000011101100010,True,True,True,True,True,True,True,True,True,True,64,67,31,7,6,7,7,63,65
152,10100110010101100001100011001100011001100010001111001001101100111001111000111100100110110011000110011110011011100011111001111011,True,True,True,True,True,True,True,True,True,True,68,59,14,1,2,4,8,65,64
153,11111000000010010110000000110110000011011000001010110110000001110100011011101101001100100101110111000100101011010011110010011110,True,True,True,True,True,True,True,True,True,True,60,62,29,15,6,8,7,65,64
154,00001101101110101111101000011001011000001100000110011010111100010010110110100000110100111010000010000011011010100011001100110000,True,True,True,True,True,True,True,True,True,True,57,63,28,13,5,4,9,64,63
155,11111100111100011101001011100100001010000000101100010110111010010100100000100011110011100111110101100010010100000101000110011100,True,True,True,True,True,True,True,True,True,True,60,62,30,9,8,11,9,65,63
156,00011001001001001011001000000011011110010000101110011001101110001101000011001110111111111101111111010011000011000001010011100101,True,True,True,True,True,True,True,True,True,True,64,58,23,9,4,9,7,64,64
157,01001101100001000000011011010010100100101110110111111010011101111000001110101000000010001111001111001111001000100000001101101110,True,True,True,True,True,True,True,True,True,True,61,59,28,15,3,7,7,63,64
158,01110001001100111100011100101000111101111111100110111001001110000011001001100011100110111110100100010011100000100101100001110001,True,True,True,True,True,True,True,True,True,True,65,56,18,5,2,8,9,65,65
159,10101110110100110111011110111111101001111011100101011000101111110011010000000101011000110101010101011101111011111011000101010101,True,True,True,True,True,True,True,True,True,True,76,73,48,4,15,4,4,65,64
160,10010111100110100001001101111001010010111010000101010100011011000011110000001000000101011101001010001010100110001000110110010010,True,True,True,True,True,True,True,True,True,True,56,72,42,9,11,12,9,64,64
161,01111011101000101101000001111000010110001100100110011110100110011111110100110101101100011111100111001110101000000111111101110101,False,True,True,True,True,True,True,True,False,True,72,60,28,6,5,3,6,69,64
162,11101110001100100001011101110100100001000101011111110000011111001100010010101100001010000011011100100000101111010100000101100110,True,True,True,True,True,True,True,True,True,True,60,62,32,11,9,11,10,64,64
163,00110000110101011111000010111101110010111110000110101010111111001001000101010101010010111010011111111100010101101000100011110000,True,True,True,True,True,True,True,True,True,True,68,67,41,4,15,8,7,64,62
